Page_ID,Content_Name,Content_URL,Content_Pattern,Marker_ID,Active(YES/NO),Cobrowse_Suppressed(YES/NO),Non-matching_page(YES/NO)
36216053,ATT-MY-ATT-O-REG_Uverse_Download,https://lsregwww.att.net/CommonRegistrationWeb/lsreg/index.jsp#/ieDownload,(.*)/CommonRegistrationWeb/lsreg/index.jsp./ieDownload,ATT-MY-ATT-O-REG_Uverse_Download,yes,no,no
36216054,ATT-MY-ATT-O-REG_Uverse_SNETMsg,https://lsregwww.att.net/CommonRegistrationWeb/lsreg/index.jsp#/snetMSG,(.*)/CommonRegistrationWeb/lsreg/index.jsp./snetMSG,ATT-MY-ATT-O-REG_Uverse_SNETMsg,yes,no,no
36216055,ATT-MY-ATT-O-REG_Uverse_PageError,https://lsregwww.att.net/CommonRegistrationWeb/lsreg/index.jsp#/errorPage,(.*)/CommonRegistrationWeb/lsreg/index.jsp./errorPage,ATT-MY-ATT-O-REG_Uverse_PageError,yes,no,no
36216056,ATT-MY-ATT-O-REG_Uverse_SystemError,https://lsregwww.att.net/CommonRegistrationWeb/lsreg/index.jsp#/systemError,(.*)/CommonRegistrationWeb/lsreg/index.jsp./systemError,ATT-MY-ATT-O-REG_Uverse_SystemError,yes,no,no
36216057,ATT-MY-ATT-O-REG_Uverse_DataError,https://lsregwww.att.net/CommonRegistrationWeb/lsreg/index.jsp#/dataError,(.*)/CommonRegistrationWeb/lsreg/index.jsp./dataError,ATT-MY-ATT-O-REG_Uverse_DataError,yes,no,no
36216058,ATT-MY-ATT-O-REG_Uverse_SessionError,https://lsregwww.att.net/CommonRegistrationWeb/lsreg/index.jsp#/sessionError,(.*)/CommonRegistrationWeb/lsreg/index.jsp./sessionError,ATT-MY-ATT-O-REG_Uverse_SessionError,yes,no,no
36216059,ATT-MY-ATT-O-REG_Uverse_CustomerType,https://lsregwww.att.net/CommonRegistrationWeb/lsreg/index.jsp#/newOrExisting,(.*)/CommonRegistrationWeb/lsreg/index.jsp./newOrExisting,ATT-MY-ATT-O-REG_Uverse_CustomerType,yes,no,no
36216060,ATT-MY-ATT-O-REG_Uverse_VOIPError,https://lsregwww.att.net/CommonRegistrationWeb/lsreg/index.jsp#/voipError,(.*)/CommonRegistrationWeb/lsreg/index.jsp./voipError,ATT-MY-ATT-O-REG_Uverse_VOIPError,yes,no,no
36216061,ATT-MY-ATT-O-REG_Uverse_ProcessError,https://lsregwww.att.net/CommonRegistrationWeb/lsreg/index.jsp#/procesingError,(.*)/CommonRegistrationWeb/lsreg/index.jsp./procesingError,ATT-MY-ATT-O-REG_Uverse_ProcessError,yes,no,no
36216062,ATT-MY-ATT-O-REG_Uverse_CookiesDisabled,https://lsregwww.att.net/CommonRegistrationWeb/lsreg/index.jsp#/cookieDisabled,(.*)/CommonRegistrationWeb/lsreg/index.jsp./cookieDisabled,ATT-MY-ATT-O-REG_Uverse_CookiesDisabled,yes,no,no
36216063,ATT-MY-ATT-O-REG_Uverse_NegotiatePW,https://lsregwww.att.net/CommonRegistrationWeb/lsreg/index.jsp#/negotiatePassword,(.*)/CommonRegistrationWeb/lsreg/index.jsp./negotiatePassword,ATT-MY-ATT-O-REG_Uverse_NegotiatePW,yes,no,no
36216064,ATT-MY-ATT-O-REG_Uverse_PWLockError,https://lsregwww.att.net/CommonRegistrationWeb/lsreg/index.jsp#/slidPasswordLockedError,(.*)/CommonRegistrationWeb/lsreg/index.jsp./slidPasswordLockedError,ATT-MY-ATT-O-REG_Uverse_PWLockError,yes,no,no
36216065,ATT-MY-ATT-O-REG_Uverse_HSIA_IPTV,https://lsregwww.att.net/CommonRegistrationWeb/lsreg/toolsAndLearn/Uverse_Migration/Uverse_Learn/learn_hsia_iptv.jsp,(.*)/CommonRegistrationWeb/lsreg/toolsAndLearn/Uverse_Migration/Uverse_Learn/learn_hsia_iptv.jsp,ATT-MY-ATT-O-REG_Uverse_HSIA_IPTV,yes,no,no
36216066,ATT-MY-ATT-O-REG_Uverse_HSIA_Voice,https://lsregwww.att.net/CommonRegistrationWeb/lsreg/toolsAndLearn/Uverse_Migration/Uverse_Learn/learn_hsia_voice_iptv.jsp,(.*)/CommonRegistrationWeb/lsreg/toolsAndLearn/Uverse_Migration/Uverse_Learn/learn_hsia_voice_iptv.jsp,ATT-MY-ATT-O-REG_Uverse_HSIA_Voice,yes,no,no
36216067,ATT-MY-ATT-O-REG_Uverse_HSIA,https://lsregwww.att.net/CommonRegistrationWeb/lsreg/toolsAndLearn/Uverse_Migration/Uverse_Learn/learn_hsia.html,(.*)/CommonRegistrationWeb/lsreg/toolsAndLearn/Uverse_Migration/Uverse_Learn/learn_hsia.html,ATT-MY-ATT-O-REG_Uverse_HSIA,yes,no,no
36216068,ATT-MY-ATT-O-REG_Uverse_IPTV,https://lsregwww.att.net/CommonRegistrationWeb/lsreg/toolsAndLearn/Uverse_Migration/Uverse_Learn/learn_iptv.html,(.*)/CommonRegistrationWeb/lsreg/toolsAndLearn/Uverse_Migration/Uverse_Learn/learn_iptv.html,ATT-MY-ATT-O-REG_Uverse_IPTV,yes,no,no
36216069,ATT-MY-ATT-O-REG_Uverse_Learn_Voice_HSIA,https://lsregwww.att.net/CommonRegistrationWeb/lsreg/toolsAndLearn/Uverse_Migration/Uverse_Learn/learn_voice_hsia.html,(.*)/CommonRegistrationWeb/lsreg/toolsAndLearn/Uverse_Migration/Uverse_Learn/learn_voice_hsia.html,ATT-MY-ATT-O-REG_Uverse_Learn_Voice_HSIA,yes,no,no
36216070,ATT-MY-ATT-O-REG_Uverse_Learn_Voice_IPTV,https://lsregwww.att.net/CommonRegistrationWeb/lsreg/toolsAndLearn/Uverse_Migration/Uverse_Learn/learn_voice_iptv.html,(.*)/CommonRegistrationWeb/lsreg/toolsAndLearn/Uverse_Migration/Uverse_Learn/learn_voice_iptv.html,ATT-MY-ATT-O-REG_Uverse_Learn_Voice_IPTV,yes,no,no
36216071,ATT-MY-ATT-O-REG_Uverse_Learn_Voice,https://lsregwww.att.net/CommonRegistrationWeb/lsreg/toolsAndLearn/Uverse_Migration/Uverse_Learn/learn_voice.html,(.*)/CommonRegistrationWeb/lsreg/toolsAndLearn/Uverse_Migration/Uverse_Learn/learn_voice.html,ATT-MY-ATT-O-REG_Uverse_Learn_Voice,yes,no,no
36216086,ATT-Shop-WR-O-Filip,http://www.att.com/devices/filip/filip-2.html,(.*)/devices/filip/filip(.*),ATT-Shop-WR-O-Filip,yes,no,no
36216091,ATT-Shop-WR-I-ShoppingCart_Step4_OrderConf,https://tst02.stage.att.com/shop/checkout/ordersummary.html?-requestid=14384,(.*)/shop/checkout/ordersummary.html(.*),ATT-Shop-WR-I-ShoppingCart_Step4_OrderConf,yes,no,no
36216103,ATT-Shop-WR-O-Features_List,https://tst02.stage.att.com/shop/wireless/features/featureslist.html,(.*)/shop/wireless/features/featureslist.html(.*),ATT-Shop-WR-O-Features_List,yes,no,no
36216104,ATT-BDS-Premier_BD_EM-O-ViewManagedServices,https://www.cnm.att.com/emfe/ViewManagedServicesandProducts(.*),(.*)/emfe/ViewManagedServicesandProducts(.*),ATT-BDS-Premier_BD_EM-O-ViewManagedServices,yes,no,no
36216105,ATT-BDS-Premier_BD_EM-O-TktSearchResult,https://www.cnm.att.com/emfe/MSPremierTicketSearchResults(.*),(.*)/emfe/MSPremierTicketSearchResults(.*),ATT-BDS-Premier_BD_EM-O-TktSearchResult,yes,no,no
36216106,ATT-BDS-Premier_BD_EM-O-ViewPremier,https://www.cnm.att.com/emfe/ViewPremierMSTicket?(.*),(.*)/emfe/ViewPremierMSTicket(.*),ATT-BDS-Premier_BD_EM-O-ViewPremier,yes,no,no
36216211,ATT-BME-O-AppConsulting,http://www.business.att.com/enterprise/Family/application-services/application-consulting/,(.*)/enterprise/(.*)services/application-consulting/,ATT-BME-O-AppConsulting,yes,no,no
36216212,ATT-BME-O-eCommApps,http://www.business.att.com/enterprise/Family/application-services/e-commerce-applications/,(.*)/enterprise/(.*)services/e-commerce-applications/,ATT-BME-O-eCommApps,yes,no,no
36216213,ATT-BME-O-BizEnterprise,http://www.business.att.com/enterprise/Family/application-services/business-enterprise/,(.*)/enterprise/(.*)services/business-enterprise/,ATT-BME-O-BizEnterprise,yes,no,no
36216214,ATT-BME-O-MobileMgmt,http://www.business.att.com/enterprise/Portfolio/enterprise-mobility-management/,(.*)/enterprise/Portfolio/enterprise-mobility-management/,ATT-BME-O-MobileMgmt,no,no,no
36216215,ATT-BME-O-EmailEncrypt,http://www.business.att.com/enterprise/Family/network-security/email-security/,(.*)/enterprise/Family/network-security/email-security/,ATT-BME-O-EmailEncrypt,no,no,no
36216216,ATT-BME-O-Web_Security,http://www.business.att.com/enterprise/Family/network-security/web-security/,(.*)/enterprise/(.*)security/web-security/,ATT-BME-O-Web_Security,no,yes,no
36216217,ATT-BME-O-FirewallEndpoint,http://www.business.att.com/enterprise/Family/network-security/firewall-security/,(.*)/enterprise/Family/network-security/firewall-security/,ATT-BME-O-FirewallEndpoint,no,no,no
36216218,ATT-BME-O-SecurityIncident,http://www.business.att.com/enterprise/Family/network-security/security-incident-siem/,(.*)/enterprise/(.*)security/security-incident-siem/,ATT-BME-O-SecurityIncident,yes,no,no
36216219,ATT-BME-O-ThreatVulnerability,http://www.business.att.com/enterprise/Family/network-security/threat-management/,(.*)/enterprise/Family/network-security/threat-management/,ATT-BME-O-ThreatVulnerability,no,no,no
36216220,ATT-BME-O-Consulting,http://www.business.att.com/enterprise/Family/network-security/consulting/,(.*)/enterprise/(.*)security/consulting/,ATT-BME-O-Consulting,no,no,no
36216221,ATT-BME-O-Ethernet,http://www.business.att.com/enterprise/Family/network-services/ethernet/,(.*)/enterprise/(.*)services/ethernet/,ATT-BME-O-Ethernet,yes,no,no
36216222,ATT-BME-O-BizCollaboration,http://www.business.att.com/enterprise/Family/unified-communications/business-collaboration-services/,(.*)/enterprise/(.*)communications/business-collaboration-services/,ATT-BME-O-BizCollaboration,yes,no,no
36216223,ATT-BME-O-Telepresence,http://www.business.att.com/enterprise/Family/unified-communications/telepresence-solutions/,(.*)/enterprise/(.*)communications/telepresence-solutions/,ATT-BME-O-Telepresence,yes,no,no
36216224,ATT-BME-O-eCommApps_ATG,http://www.business.att.com/enterprise/Service/application-services/e-commerce-applications/atg/,(.*)/enterprise/(.*)services/e-commerce-applications/atg/,ATT-BME-O-eCommApps_ATG,yes,no,no
36216225,ATT-BME-O-eCommApps_IBM,http://www.business.att.com/enterprise/Service/application-services/e-commerce-applications/ibm-websphere/,(.*)/enterprise/(.*)services/e-commerce-applications/ibm-websphere/,ATT-BME-O-eCommApps_IBM,yes,no,no
36216226,ATT-BME-O-eCommApps_Middleware,http://www.business.att.com/enterprise/Service/application-services/e-commerce-applications/middleware/,(.*)/enterprise/(.*)services/e-commerce-applications/middleware/,ATT-BME-O-eCommApps_Middleware,yes,no,no
36216227,ATT-BME-O-AribaSolutions,http://www.business.att.com/enterprise/Service/application-services/business-enterprise/ariba-solutions/,(.*)/enterprise/(.*)services/business-enterprise/ariba-solutions/,ATT-BME-O-AribaSolutions,yes,no,no
36216228,ATT-BME-O-MicrosoftSolutions,http://www.business.att.com/enterprise/Family/application-services/microsoft-solutions/,(.*)/enterprise/Family/application-services/microsoft-solutions(/)?,ATT-BME-O-MicrosoftSolutions,yes,no,no
36216229,ATT-BME-O-OracleSolutions,http://www.business.att.com/enterprise/Service/application-services/business-enterprise/oracle-solutions/,(.*)/enterprise/(.*)services/business-enterprise/oracle-solutions/,ATT-BME-O-OracleSolutions,yes,no,no
36216230,ATT-BME-O-HyperionSolutions,http://www.business.att.com/enterprise/Service/application-services/business-enterprise/hyperion-solutions/,(.*)/enterprise/(.*)services/business-enterprise/hyperion-solutions/,ATT-BME-O-HyperionSolutions,yes,no,no
36216231,ATT-BME-O-PeoplesoftSolutions,http://www.business.att.com/enterprise/Service/application-services/business-enterprise/peoplesoft-solutions/,(.*)/enterprise/(.*)services/business-enterprise/peoplesoft-solutions(.*),ATT-BME-O-PeoplesoftSolutions,yes,no,no
36216232,ATT-BME-O-SAPSolutions,http://www.business.att.com/enterprise/Service/application-services/business-enterprise/sap-solutions/,(.*)/enterprise/(.*)services/business-enterprise/sap-solutions/,ATT-BME-O-SAPSolutions,yes,no,no
36216233,ATT-BME-O-SiebelCRMSolutions,http://www.business.att.com/enterprise/Service/application-services/business-enterprise/siebel-crm-solutions/,(.*)/enterprise/(.*)services/business-enterprise/siebel-crm-solutions/,ATT-BME-O-SiebelCRMSolutions,yes,no,no
36216234,ATT-BME-O-M2MApps,https://www.business.att.com/enterprise/Family/internet-of-things/iot-platforms-development/,(.*)/enterprise/Family/internet-of-things/iot-platforms-development/,ATT-BME-O-M2MApps,no,no,no
36216235,ATT-BME-O-BYOD,http://www.business.att.com/enterprise/Family/enterprise-mobility-management/business-byod/,(.*)/enterprise/Family/enterprise-mobility-management/business-byod/,ATT-BME-O-BYOD,no,no,no
36216236,ATT-BME-O-MobileDeviceMgmt,http://www.business.att.com/enterprise/Family/enterprise-mobility-management/mobile-device-management/,(.*)/enterprise/Family/enterprise-mobility-management/mobile-device-management/,ATT-BME-O-MobileDeviceMgmt,no,no,no
36216237,ATT-BME-O-MobileAppDev,http://www.business.att.com/enterprise/Family/enterprise-mobility-management/mobile-application-development/,(.*)/enterprise/Family/enterprise-mobility-management/mobile-application-development/,ATT-BME-O-MobileAppDev,no,no,no
36216238,ATT-BME-O-TokenAuth,http://www.business.att.com/enterprise/Service/network-security/threat-vulnerability-management/token-authentication/,(.*)/enterprise/(.*)security/threat-vulnerability-management/token-authentication/,ATT-BME-O-TokenAuth,yes,no,no
36216239,ATT-BME-O-DDOSprotect,https://www.business.att.com/enterprise/Service/cybersecurity/threat-management/ddos-protection/,(.*)/enterprise/Service/cybersecurity/threat-management/ddos-protection/,ATT-BME-O-DDOSprotect,no,no,no
36216240,ATT-BME-O-IntrusionDetect,http://www.business.att.com/enterprise/Service/network-security/threat-management/intrusion-detection/,(.*)/enterprise/Service/network-security/threat-management/intrusion-detection/,ATT-BME-O-IntrusionDetect,no,no,no
36216241,ATT-BME-O-SecurityAlerts,http://www.business.att.com/enterprise/Service/network-security/threat-management/security-alerts/,(.*)/enterprise/Service/network-security/threat-management/security-alerts/,ATT-BME-O-SecurityAlerts,no,no,no
36216242,ATT-BME-O-MetroGigabit,http://www.business.att.com/enterprise/Service/network-services/ethernet/metro-gigabit/,(.*)/enterprise/(.*)services/ethernet/metro-gigabit/,ATT-BME-O-MetroGigabit,yes,no,no
36216243,ATT-BME-O-WideAreaVPLS,http://www.business.att.com/enterprise/Service/network-services/ethernet/wide-area-vpls/,(.*)/enterprise/(.*)services/ethernet/wide-area-vpls/,ATT-BME-O-WideAreaVPLS,yes,no,no
36216244,ATT-BDS-eBill-O-ViewDelivery,https://obt.s2-ia.bcs.att.com/servlet/ecare?inf_action=viewDeliveryProfileRH,(.*)/servlet/ecare.inf_action=viewDeliveryProfileRH(.*),ATT-BDS-eBill-O-ViewDelivery,yes,no,no
36216245,ATT-BDS-eBill-O-PaymentHistory,https://obt.s2-ia.bcs.att.com/servlet/ecare?inf_action=payment_history&inf_current_template=/payment/payment_history.jsp&subTab=0,(.*)/servlet/ecare.inf_action=payment_history(.*),ATT-BDS-eBill-O-PaymentHistory,yes,no,no
36216246,ATT-BDS-eBill-O-GlobalSearch,https://obt.s2-ia.bcs.att.com/servlet/ecare?inf_action=search&global_search_action=global_search&firstTime=Y,(.*)/servlet/ecare.inf_action=search(.*),ATT-BDS-eBill-O-GlobalSearch,yes,no,no
36216247,ATT-BDS-eBill-O-ViewDownload,"https://obt.s2-ia.bcs.att.com/servlet/ecare?inf_action=download&action=ViewDownloadLinks&downloadType=IMMT,MNTH,BCDD,INDD,CLBL",(.*)/servlet/ecare.inf_action=download(.*),ATT-BDS-eBill-O-ViewDownload,yes,no,no
36216248,ATT-BDS-eBill-O-eCareHome,https://obt.s2-ia.bcs.att.com/servlet/ecare,(.*)obt.s2-ia.bcs.att.com/servlet/ecare,ATT-BDS-eBill-O-eCareHome,yes,no,no
36216249,ATT-ABS-ATT_Connect-O-CustomerCare,http://wipsite.aldc.att.com:8000/attconnectsupport/customer_care/,(.*)/attconnectsupport/customer_care/(.*),ATT-ABS-ATT_Connect-O-CustomerCare,yes,no,no
36216253,BUS-SHP-I-BuyflowContainer,att.com/smallbusiness/wireless/buyFlowContainer.jsp?,(.*)/smallbusiness/wireless/buyFlowContainer.jsp(.*),BUS-SHP-I-BuyflowContainer,yes,no,no
36216254,BUS-SHP-O-Support_APPS-MobileAppConfig,http://www.att.com/smallbusiness/businessServices/mobileApplications/config/mobileAppConfig.jsp,(.*)/small(.*)Services/mobileApplications/config/mobileAppConfig.jsp(.*),BUS-SHP-O-Support_APPS-MobileAppConfig,yes,no,no
36216255,ATT-OrderStatus-OS-O-Legacy_Auth,https://www.att.com/eos/eosLegacyActionBasicAuth.action,(.*)/eos/eosLegacyActionBasicAuth.action,ATT-OrderStatus-OS-O-Legacy_Auth,yes,no,no
36216256,"ATT-OrderStatus-OS-O-DSLDueDateAvail ",https://www.att.com/eos/loadDSLDueDateAvailability.action,(.*)/eos/loadDSLDueDateAvailability.action,"ATT-OrderStatus-OS-O-DSLDueDateAvail ",yes,no,no
36216287,ATT-Shop-WR-O-Plans-JoinGroup,https://www.att.com/shop/wireless/plans/joingroup.html?_requestid=28058,(.*)/shop/wireless/(plan|plans)/joingroup.html(.*),ATT-Shop-WR-O-Plans-JoinGroup,yes,no,no
36216288,ATT-Shop-WR-O-CompareDevices,https://www.att.com/devices/comparephone.html?sku=sku7380579&sku=sku7380582&term=lease30,(.*)/devices/comparephone.html(.*),ATT-Shop-WR-O-CompareDevices,yes,no,no
36216289,ATT-OrderStatus-OS-O-WR_ActivatePhone,https://www.att.com/activations/activate_phone.jsp?,((.*)/activations/activate_phone.jsp(.*)|(.*)wireless.att.com/activations/(?!.)|(.*)wireless.att.com/activations/selectTransaction.jsp(.*)),ATT-OrderStatus-OS-O-WR_ActivatePhone,yes,no,no
36216290,ATT-MYATT-WR-O-OPSS_BackAction,www.wireless.att.com/Wex/backAction.action,(.*)/Wex/backAction.action(.*),ATT-MYATT-WR-O-OPSS_BackAction,yes,no,no
36216291,ATT-MYATT-WR-O-OPSS_PrevShippingSpeed,www.wireless.att.com/Wex/previousShippingSpeedAction.action,(.*)/Wex/previousShippingSpeedAction.action(.*),ATT-MYATT-WR-O-OPSS_PrevShippingSpeed,yes,no,no
36216292,ATT-Shop-WR-O-PortStatus-Entry,https://www.att.com/port/lnpEntryWeb.do,(.*)/port/lnpEntryWeb.do,ATT-Shop-WR-O-PortStatus-Entry,yes,no,no
36216293,ATT-Shop-WR-O-PortStatus-Check,https://www.att.com/port/lnPC/TabletheckPortStatus.do,(.*)/port/lnPC/TabletheckPortStatus.do,ATT-Shop-WR-O-PortStatus-Check,yes,no,no
36216294,ATT-Shop-WR-O-Smartphone_Refurbished,https://www.att.com/shop/wireless/devices/refurbishedphones.html,(.*)/shop/wireless/devices/refurbishedphones.html(.*),ATT-Shop-WR-O-Smartphone_Refurbished,yes,no,no
36216295,ATT-MYATT-WR-O-ManageFeatures_IntnlOffer,https://www.att.com/olam/manageFeatures.myworld#internationalOffer,(.*)/olam/manageFeatures.myworld.internationalOffer(.*),ATT-MYATT-WR-O-ManageFeatures_IntnlOffer,yes,no,no
36216296,ATT-MYATT-WR-O-GroupChangeRatePlan,https://www.att.com/olam/displayGroupChangeRatePlan.myworld,(.*)/olam/displayGroupChangeRatePlan.myworld(.*),ATT-MYATT-WR-O-GroupChangeRatePlan,yes,no,no
36216297,ATT-Shop-Move-I-SuperNStartAction,http://www.att.com/apps/supern/MoveOrderStartAction.form,(.*)/apps/supern/MoveOrderStartAction.form(.*),ATT-Shop-Move-I-SuperNStartAction,yes,no,no
36216298,ATT-Shop-DSL-I-ScheduleInstall,https://www.att.com/dsl/checkout/reserve/scheduleInstallation.jsp?_requestid=230,(.*)/dsl/checkout/reserve/scheduleInstallation.jsp(.*),ATT-Shop-DSL-I-ScheduleInstall,yes,no,no
36216299,ATT-Shop-DSL-I-Message,http://www.att.com/dsl/message.jsp?messageId=901022,(.*)/dsl/message.jsp(.*),ATT-Shop-DSL-I-Message,yes,no,no
36216300,ATT-Shop-Winback-O-StartAction,http://www.att.com/apps/supern/WinbackStartAction.form?action=walkin,(.*)/apps/supern/WinbackStartAction.form(.*),ATT-Shop-Winback-O-StartAction,yes,no,no
36216301,ATT-Shop-Move-O-UV_LoginError,https://www.att.com/uversemove/LoginError.html,(.*)uversemove/(um/(.*))?LoginError(.*),ATT-Shop-Move-O-UV_LoginError,yes,no,no
36216302,ATT-Shop-Move-O-UV_getAddress,https://www.att.com/um/en_US/getAddress,(.*)/(uversemove/)?um/(en_us|en_US)/getAddress(.*),ATT-Shop-Move-O-UV_getAddress,yes,no,no
36216303,ATT-Shop-UV-O-Availability_Success,https://www.att.com/shop/en/availability/success.html?,(.*)/shop/(en/)?availability/success.html(.*),ATT-Shop-UV-O-Availability_Success,yes,no,no
36216304,ATT-Shop-Bundles-O-BYOBAnswerCalculator,http://www.att.com/apps/supern/BYOBAnswersCalculatorAction.form,(.*)/apps/supern/BYOBAnswersCalculatorAction(.*),ATT-Shop-Bundles-O-BYOBAnswerCalculator,yes,no,no
36216305,ATT-Shop-Bundles-O-CreditPolicy,https://xpayorder.att.com/xpayorder/ecommorder/creditPolicy.perform,(.*)/xpayorder/ecommorder/creditPolicy.perform(.*),ATT-Shop-Bundles-O-CreditPolicy,yes,no,no
36216306,ATT-Shop-Bundles-I-BillingCreditCheck,http://www.att.com/apps/supern/BillingCreditCheckAction.form,(.*)/apps/supern/BillingCreditCheckAction.form(.*),ATT-Shop-Bundles-I-BillingCreditCheck,yes,no,no
36216307,ATT-SocialSupportCenter-O-Uverse,https://socialsupportcenter.att.com/base/,(.*)socialsupportcenter.att.com/base/(.*),ATT-SocialSupportCenter-O-Uverse,yes,no,no
36216308,ATT-ServiceTool-O-UV_Landing,https://netcare.att.com/UST,(.*)netcare.att.com/UST(.*),ATT-ServiceTool-O-UV_Landing,yes,no,no
36216309,ATT-MYATT-TV-O-UV_Detail,https://www.att.com/olam/showIPTVDetail.myworld,(.*)/olam/showIPTVDetail.myworld(.*),ATT-MYATT-TV-O-UV_Detail,yes,no,no
36216310,ATT-ABS-Cloud-O-Main,synaptic.att.com/clouduser/login.htm(.*),synaptic.att.com/clouduser/login.htm(.*),ATT-ABS-Cloud-O-Main,yes,no,no
36216311,ATT-Support-O-Support_Landing,http://www.att.com/esupport/,^(?!(.*)ufix.att.com(.*))(.*)/esupport/(?!(.*)(#SupportReferral|#ServiceReferral|\.html|mysupport.jsp))(?!(data.calculator))(.*),ATT-Support-O-Support_Landing,yes,no,no
36216312,ATT-SocialSupportCenter-O-UV_TroubleShooting,https://socialsupportcenter.att.com/base/uverse/uverse_troubleshooting/,(.*)/base/uverse/uverse_troubleshooting/(.*),ATT-SocialSupportCenter-O-UV_TroubleShooting,yes,no,no
36216313,ATT-Support-OR-O-TSNR_Uverse-QA,https://ufix.att.com/rar-qa/index.html,(.*)/rar-qa/index.html(.*),ATT-Support-OR-O-TSNR_Uverse-QA,yes,no,no
36216329,ATT-MYATT-BP-O-BillReports,http://www.att.com/view/analytics.doview,(.*)att.com/view/analytics.doview(.*),ATT-MYATT-BP-O-BillReports,yes,no,no
36216330,ATT-Shop-Modify-O-UV_ReviewBundle,https://www.att.com/myuverse/index.jsp?_requestid=9750#vucbbb,(.*)/myuverse/index.jsp(.*),ATT-Shop-Modify-O-UV_ReviewBundle,yes,no,no
36216331,ATT-Support-INT-O-DSL_Email801,http://www.att.com/esupport/email.jsp?cv=801,(.*)/esupport/email.jsp(.*)cv=801(.*),ATT-Support-INT-O-DSL_Email801,yes,no,no
36216342,ATT-ABS-ATT_Connect-O-ConfCenterSupport3,http://conferencecenter.uc.att.com/GAC/IBM/Page3.aspx,(.*)conferencecenter.uc.att.com/GAC/IBM/Page3.aspx(.*),ATT-ABS-ATT_Connect-O-ConfCenterSupport3,yes,no,no
36216343,ATT-BDS-eOrder-O-Home_Link,https://eservices3.bus.att.com/EVPN/evpn2.0/Main/Home.aspx,(.*)/EVPN/evpn2.0/(.*),ATT-BDS-eOrder-O-Home_Link,yes,no,no
36216362,ATT-OrderStatus-OS-O-UV_GetDetails,https://www.att.com/eos/eosUverseGetDetail.action,(.*)/eos/eosUverseGetDetail.action(.*),ATT-OrderStatus-OS-O-UV_GetDetails,yes,no,no
36216367,ATT-RSSHD-Internal-O-Main-Tablet,http://rss-mob.it.att.com/RSS/,(.*)(rss-mob.it|podsuitestage.it|zldv6320.vci).att.com(.8480)?/RSS(/)?(.*),ATT-RSSHD-Internal-O-Main-Tablet,yes,no,no
36216368,ATT-RSSHD-External-O-Main-Tablet,https://www.e-access.att.com/rssmob/RSS,(.*)e-access.att.com/rss(mob|stage)/RSS(/)?(.*),ATT-RSSHD-External-O-Main-Tablet,yes,no,no
36216369,ATT-ABS-eM-TCLink-O-ENOC,https://att.inq.com/chatskins/launch/chat.html?chat=emABS&skill=abs-tmobileethernet-english,(.*)att.inq.com/chatskins/launch/chat.html(.*)chat=emABS(.*)skill=(enoc|abs-tmobileethernet-english|ethernet-expressticketing-transfer)(.*),ATT-ABS-eM-TCLink-O-ENOC,yes,no,no
36216370,ATT-ABS-eM-TCLink-O-MOW,https://att.inq.com/chatskins/launch/chat.html?chat=emABS&skill=MOW,(.*)att.inq.com/chatskins/launch/chat.html(.*)chat=emABS(.*)skill=MOW,ATT-ABS-eM-TCLink-O-MOW,yes,no,no
36216371,ATT-ABS-eM-TCLink-O-UA,https://att.inq.com/chatskins/launch/chat.html?chat=emABS&skill=mis-ua,(.*)att.inq.com/chatskins/launch/chat.html(.*)chat=emABS(.*)skill=(expressticketingaotsua|mis-ua|vgcsc|cgcsc|etlns-statusescalate|bvoiptier15)(.*),ATT-ABS-eM-TCLink-O-UA,yes,no,no
36216372,ATT-ABS-eM-TCLink-O-Virtual_DS0,https://att.inq.com/chatskins/launch/chat.html?chat=emABS&skill=virtualds0,(.*)att.inq.com/chatskins/launch/chat.html(.*)chat=emABS(.*)skill=(virtualds0|abs-tmobileds0-english)(.*),ATT-ABS-eM-TCLink-O-Virtual_DS0,yes,no,no
36216373,ATT-ABS-eM-TCLink- O-Virtual_DS1,https://att.inq.com/chatskins/launch/chat.html?chat=emABS&skill=virtualds1,(.*)att.inq.com/chatskins/launch/chat.html(.*)chat=emABS(.*)skill=(virtualds1|abs-tmobileds1-english)(.*),ATT-ABS-eM-TCLink- O-Virtual_DS1,yes,no,no
36216374,ATT-ABS-eM-TCLink-O-Virtual_DS3_OCN,https://att.inq.com/chatskins/launch/chat.html?chat=emABS&skill=virtualds3andocn,(.*)att.inq.com/chatskins/launch/chat.html(.*)chat=emABS(.*)skill=virtualds3andocn(.*),ATT-ABS-eM-TCLink-O-Virtual_DS3_OCN,yes,no,no
36216437,ATT-MYATT-BP-O-Billing_History,https://www.att.com/view/statementHistoryReflectionAction.doview,(.*)//(?!smb.att.com)(.*)/view/statementHistoryReflectionAction.do(view)?(.*),ATT-MYATT-BP-O-Billing_History,yes,no,no
36216477,ATT-TSI-ServiceDesk-O-Home2,http://tsiservicedesk.intl.att.com/,(.*)(tsiservicedesk.intl|internationalservicedesk.intl|eiss-dns.it|sklspisd02.emea).att.com/?,ATT-TSI-ServiceDesk-O-Home2,yes,no,no
36216502,SBS-AM-O-Logout,https://smb.att.com/olam/logout.olamexecute,(.*)(smb.att.com|wdc.cingular.net)(.*)/olam/logout.olamexecute,SBS-AM-O-Logout,yes,no,no
